sequence,stack_depth,count
()(((()(()))((()((((((((()(()())))()((())())((()()))())))((())))()((()))()((((()()(()())(((((((((()()()()())()))(((()()))))()(((()))())((((())))()(()))(((())(()(()()())())))())()((((()())())))((()(((()())))((())())(())(()))()(((()(()())())()))()()()()((())())()()()()))()))(())))))))((())))()(()())((())(())(()(((())(()))(()(())((((((((()()(()()(()(())(()()()()()))(()()()()))(())(()((())(()))))))()())())))(((()))))(()()(())((()()))()())))(()()(((((()((((())))(()((()((()(()()()()())())())()())()))))))))))))))),20,0
()((()((()(()(((((()()(((((((()()())(()))()())))())(()((()()(((()()()()()))())))))(())())(()()(((())((())())()()))((())))()(()))(()(()())))())()()()(((((()))())(()))()))(()((())()()))(()()(()(()))())())(((((((((((((()()))))))(((((()(()()()()()))((()))((())())(()(()()))((())()()(()())(()))))(()(()(())(())()())(()()(()(())()(())(()()))()(())())(()((()())()()()))())((((())())(()()(()())()(()())))(((())()()))(()((()))(()())()))(((())(())()())())()))((())(()(((()(()()()))((())(()()()()())(())()())))))))))))))))),18,0
()))((()()())))((()((())(()(())(()))())((()))((((((((())()()(()())(((((()))())(((()(((((()))(()()((())()()(()))()())))()((()))()((())))())))())))()))()()())((()())((((()(((()))))(()(())))()())))())))(()((((((((()())))())())())((()())((()()))(((()(((((())()()()()))))((())()()((())((()))()))(()(())(()))((()()((((())(()))(()))))(()()()))())))())()))()()(()((())()()))())()))))())(()()(((())(((()))((())((()))(((())(()()())((())()(((())())()())()(()((((()())))))()(()(()))()))()())())())(()(())(()())())))(((())()(,-1,-2
()()())(())(()()()))())(()((())))))()(())()((()()(())(((()(())))())(()(((()()))()(())((()())(()())))))((()()())(()()())(()(())()(()))()((())((()()()()(()((())(()()(())()()))())(())())(())))())())))))())()()))(((()())((()(((((())((()(()(())))()()(())(((())))((())(()))(((()))))))()()(()()())((((()))((()((()(((((()(()())(()()()((()((())())()())))()(((()())()())()((()(((()))))((((())(())()()))((((()((())(())))(((((()))))))()()())((((((()()))()))))())(()))()))))(()()((()))((((()())))((()(()()(()))()()((())))))(),-1,4
(((((((((((((((((((((((((()()))(()(())))()()))()))))())()))))())((()()))(())()()(()())(((())(()((()((())((((()()()()))())(()()((((()(()())()())))(((((()(()))))(()))(((()())((()(()()()))(()()(()()))((())))))))((()(()((()((()))((()))()(()(()()())(())))()))()()((()()(((())()())((()()()))((())())()())))(((())())(()))()))))()(())(()())()()((()())(()))()()))())))(()()(())))()))(()()((((()(()()(()())(((()(()((())()))((()))))(())(((((()()()(())()(()(())(((())(()(())))))))(((()())())(()())())))()(()))))))))))))))))),26,0
()((())())((((())(())()(()()(())((((()()((()()()()))()((())()())(((())((()()))(())))((()(()((()))())()(((()(()(()()()()())(())()(()()()())(())()(())()())))())())()())()))()))()(((())())()()()()()((())((((()(((())))))(())()())()()()((())())((((()()(())()))(())((())()))((())))))((())(()(()())))(()(())()))(()())()())(())))())()(((((((((((((((()))()(()(())(())(()())()))()))(()()())((())(()(((())))(((()))(()(()())()()))((())()())))()))(()(((())(()))()))(()((()((())()(())))()()))()))()))())(((()()))())(()(()))))),16,0
()()(()())((((())(((((())()))((((()())(()))(()()(()(((((())((()())())())()()))(())((())))()(())()))())())(()())(((()(((()()((())())(((())((()(()()()())()((()())((()())(()())))())))())())))(((((())((((((()(())(())))())()))(())(())))())()()()))))(()))))(((()(())())()(())(()(((())((()(())))))(()((()())))))()))((()((()(((())())(())(()(()())))))(())(()(())))(((((((((()))))))()()(())()()))((()))()()((())()()))()(()))))(())()(()(())()(())))))))())())()()()(()(())()(()(()()()))())()()((((()())())())((((((()()(()()(,-20,2
()(((())()))()(()((((((())))))))()()()(()()(()))(()()())()()()()((()))(((())((()(()(()(((()(()(()()()(())))(()))())))))(())()(()))))()()(())()()()()()()()()(()()(())((())))((((((((((((((((((((((((())(()()())())()()()())))((())()()()()))((((((()()))(()))))(())(())())))()))))((())(()))(()()()))))))(()()(()()()(((((()))((()((((()((()()((())())((())))((())(()())(()))))((()))(((()(()())))(()(((())))())(())((())((()))))()()(()()))))())(()))))((((())((())))))(()()))(()(()()()()(())))((()()()))()()())((())))))))))),25,0
(()(()(()))(()())((())(()(()(()((())(()()(())()(()()()()(())())()((((((())))))))))))(())))(((((()))()())))(((((()(()((())))()())()()((())())()(()())))(())(()((())))))()()()((()))(((())()))()()(()(()()(())))(())(()((()(()()))(((((()))())(((()()))((())((()(()()()(()()())))))))(())))(((((()))((((()((((()(((()))(()()()))()()))()))()()()())()()((())(()()()))))(()(()(((()))))())(((((((((((((((((((((((((()()()()))()()((())))))()()))((()(((((()))(()))()()()))))))((()))())(()))(()()()())()(((())))))))))))))))))))))),31,0
()(())(()))()()(()()()()())())(((()())))))())(((()(()(()(())((())()(()((()())(()()()))()))()))))))(())(()()((()()(()))())))()(()(())())(()()())))())))()((()()))(((()())))())((((()))()))((()))(()))(()(()))))()(())()(()))))()))))()(((()(()(())())))(((())))))(()((((())((())()(((())()())()()((()()((())())(()(()((()())))()(())(((()()())()((((()())((()(()()())))()(())(())(())())((()))()((())((())()(((()()))))()(()()((()(((()((()))()))((()())((())()))((()(())()()()))))()(((())()()()((())()())(((())(())((()()((())(,-2,0
((()())))((()))(((())())(()(())())))))(()))(()))()())((()((()()(())()((())((()())())()())(())))))((((()()()))()(())()))(((())))(()()(())(())()(()())(()()((())))()()))()()((((((()()))())()(()(())((())((((((()((((()))(())(()())(()((()(((((()((()(())(()()(()(((()(((())))((())()))())()((()(((((())()))))(())()()))()()))()(((()(((()()))))))(((())))((())))))(())()())()))())(())))(()(()()))((((())()()())()))))()()(()))))(()))()((((()))((()()())(()(()())))(())))((()()(()((()))()((()))()())))))())()()(()((()(((()))(),-3,2
()(())()()()()()()((()))()()(((((((()(()())(()(())((((())))(((((((())((()(()()()()()()()()()))()((())()))())))())))(()()()))))(())()())))(((((()((())((())(((())))))))))())))()(((((()(()((()()((((()())(((((()(())))())((())))(())()()((()()()))))((()))))())((((())())()()())()))(()(()(()(((()))()(()(((()))))((((()())())()())()(()((((())())())(()(())(((()()()()()()))()((()()())(()()())))()))()()(()))))()())(()))(()((())()()))())())(()()()((())()))())(((())())()))(()))((()(()())))())()))()((((()())())))()()()()(),19,0
())))))(()(()(())(())(((((((()()()()(())(((((())(()(())))((())((())((((())()(())))))()()))((((()))()))(())(())()()(((((()))()))))())()(((()()())())(((()(()(()()()()((()((()())((((()()((()()))()())()))()()))(())(((())()(())))()(())(())(()()()))))))(((()())))()()))))()))))()))(())))()))())(()()(()()(()())(()())((())(()(()))()()()))(())()())(((()(()()()()(()(()())((()()()()()))())))(()(()())()(()((())(((()(((((())(()()))((())))()((()(((((()))())))())(((()(()()(())(())))()())(())()()))))()(()))((()())))()(()))(,-1,-2
(()(((()))(()()(()()))()((()())))()(())(((()))()()()((()()((()())))(()())()()(()((())(()))(((((()((()(())))))))(((()())()((()()))))((((((((((((((((((((((((((((((((((()()()())))()))(((()()()((()())()(()()()()))((()))((()()())(())))())()()())((())))(()(())()())(((()()()))))(((()())()(((()))()())))())()))())(()(())(()())()))())()))())((()((((()(()()()))(()(()))((()())()))))))))(()()(())(((((())))()((()((())((())()(()())))))())())()())))(()()())((()))((())()())((())))))))))())((()(())))()()()((()()))))))))))))),40,0
()(((())())())()(()()()))())()()(()(()(()()((())))()(((())()((())))())(())()(()())(()((())((()()))((()))())(((((()()()))())((()()((())()()))))))(())())()(()))(()(())))))(())()()(((())()((()))((()))()))())((()()))())())(()())()((((((()))()())(()))())())(())(((((())(((()))(((())((((())(())(()())())()(()())()()(()()))))())()()(())((()()))))))()(((())(())))()(())(()(((())))))((())()))(()((((()())))())))())))(())())()((()()(()))))()))()()(()(()(())))((((((((())))()(((((()((((()()())))()(()()(())))((())(((()()()(,-4,-2
(())(()()(()()))((()))()(()()()(())()((()))((()(())())()(()))(()))(())(())()()((())()((((((()(((()))()())(()))()(())())()()(())(((()))()())))())(())()))(()(((())()(())()())()((())((()()))()()()))()())(()((((())()())()(()((()((((()(()())()(()()((((((())(()((()()(())(((((((()()()()()()()()()()))()(())(()(()()()))()(()()()()))()))((()((()(())(()())())(())))((()()(()())))(()(()))(((()())))(())(((()()(())))))))()))(())(()))))((((())()))()()))(()))())((())(())((()((())))))(((()()((((((()((())))))))))))))))))))))),27,0
((()((()((()())))(((()()))()))))()()()(()))(((((((()(()()))))))())()))())()))()()())))()))(()()((()((()())()(())))))((()))))(()())())()())))())((())(())(())(()()()()))(()(((())()())))(())((())(((())(((((()((())))((((()))()))()(((())(()))(((())(()()))()()(()))(((()(()()()))(()()(()(())()()(((((())())(()(())())(((()()))()))))(((((())))()()(()()))(())))())())()()((()(()())(()()()((())()(()(())())(()(()((())(()(((()()()((()()))))(())(())()()()(())())(((()(()))()(())))((((()(())())))(()())()))))(()()(()((())))((,-7,0
(())()(())(()()()((()())))()(())(())()((())(()(())()))((()))()(()(())(()(((()))(()()))())())()()()(()()(()(())))()()()(((())(())()()))(((()(()())())())()())(()(((()(((()())))())()())))((((()()(((()))))))((()((()()(()(())()()(()()()())))(()(()())((()()))())))()(()()(()(((()()()()()())(()()()()()))((())())))(((())))()()()(()))))()(()((())()(())))(()(())())()()((()((()))())((())((()))())())(()(((()()()))))(())()(()((()))((()))(()))(())()((()(((((()()()()))()((())(()()))))))(()(())()()))()()((()(()((((()))))))),8,0
()((())))))))(()))()))(()()((((()()((((((())(()))()))))))))())))(()(((()((((((())(())()(())((())()))((()))(()((()(())())())())()))()))(()((()(())((()((((((())()))(()((((((((()(((()))))())))(()((()())()(())())))))())(((())))((()(((()(()))())))((())()(())))))((()))(()()()((()(())))(())())(())()()()(((((((())(())()(((()))(())))(()((()())))())())(()))())((((()))))()(()()(()))()(())(()((((((()()())))))()))(())())(((()(((())()))((()(())()(((())()))))(()(()(())(()(()())())()(((())((()))())()(()))))()()(())())()()(,-3,4
(()))(())(()))(())))()()))()()()))((()((()()))()))((((())((((())))))))()((()())((())((()(()(()((())())()))((())(()((()))())))()((()(((())(())))((())()()(())())))))))((()())()()()))))(()))(()()((())((((())(())((()))())((()()()))(()))()()(()(()((())(((())()(()))))(((()((())))())((())()(()(()))()))))()((())(()()())())))))))))())(((((())()))((((((())()()))))))()((((()()(((()(())((())())())))()(()(()(())((()))(()((())()(((()))()(()))(()(()(((())))))((()(()())()(((()))(((((()())()((()()()))))((()((()()())())((()),-2,-2
()))))(((((())()))((()(((()()()()()))))())))()()()(()))()))(((()()()))))(((((((((((()))((()()))(((()()))(())()))()())(())))(((()()()())()((((((((()((()((()()((()))))(()((()(()())))))))))()()())()))())((()()()()))((())))))(()())((()()()(((((((())))))())(()))()))()()()(())()(()(())())))(((()))))(((((()(()(()()()((((()(()(()((()))()()())())()(()()())))(((())(()(()((())()())(()(((((())()())())()))())(()(())()(()(((()()))())()(())()((((((()()))))())())))))))((((()()()()())()()))(()()()())((())())())(())((()))()(,-1,4
()()((()))(((()(((()()))())())())())(()())()()()()()((((())))())()(()((()))())()(()(((((((()(()((()(()())())()())()()()(((()((()()()())()(((((((((((((((((((((()()()()()()()()()())())(()))())))())()))))((()(()((()()(()(())))())())((())()))))())())())()(((()()())((()(())()())()))())()))()((())))(((()((())((()))()()))()))))())(()(())()())()()(()()(())()(((((()()()(()()))()()((((((())))()()()))))()()(()())())(()))))()(()(())()(())((()())()))(()(())))))(()())((())((()()))()((()(()(()())))))((()(()))))()))))))))),35,0
()((())))(((())))())))()())))(()))(()))()(())()(()()()(()(()())())((())())()((())())))(()(())()(())()))())()()(()(((())))((())())))((())())())(())())()))()()(((((((())()((())))(()))(())))(()(())))))()(((())))))(((())())))(()))))()))))()((((((((()(())))))((()()(())()))()()((())(((()(())(())(((()))(())()())))()))(())(((()()))(((()(()()((()((((()))()()(())(()))()(((())(()())()()(()()()))))(())((((())())())()()(((())(()()))(()))()())((()()(()()))(()((((()(())((((((())(((()())()))(()((())((()(()))((()(()((())((),-3,2
()()(()(())((((()()))((())()()()(())(((())))())(((()()()))(())((((((((((((((((((((((((((((((((((((((((((()()()()()))))()))())))(())()((())((()(()))(()()))()(())))))(()))))()(((()())))(()()()))))()()()(()(((()()()()))))()(((((()())))()))))()((()())(())()())(()()(()((((()())()()))()(()(()))((()((())()))())))())(((((()))))()()(()()))())))(()(()((()((((())))))())))((()()(()(((((())())())))))((()()))())()()())()()(())())((()()))((()(())))()))(()))))((()()()()))))()()()(())((())()()()()()))()(())(())))))))))))))),47,0
(())(((()(()))())))(()))(())()(())()(())((((()()))))(((())))()))()))(()(()(())(()())()())(((()()())()())()(()()())()((())()())())((()(())((((()))(((()(()()))((())(((()))()))()()())(()((((()()(())((()))()()(()(((())((((())(()()(()(())(())()()))(((()))))((())())))((((()(())()(())())(())(((()))(()))(()))))()))())((((()((()()))()(())()()((((())((()(())(((()))(()))())((())(())()()())))((((((((())))))()())((())))))((()()(()(((())))(()())))))()((()))()))(()(()()())())()())(())())(()((())()))((()())((())())))())))),-5,0
()()()()(()((()()()(()(((())(()))))))((())()(()(((((()((()(()()()()))())))()()(()))))((())())))((())(((())))()))((()()()))(()()())(())()((((())(((())())))))()()(()(()((()))))((((())(()()((()()((())(()))))(())))()()))(((((())((())(()))(()))()())()))((()))((()()(())(((()(()((((((()(()((()()()())(())((((()()))))(((((((((((((((((((((((()()()()()()()()))))()())()(()()()())(((((()))())())))))((())()))())))()())((()((()()()()()))((()((())())())(((()()())))()()((((()((((()((()))()))))))))))))))))))))))))))))))))))),38,0
((()()())()((((((((((((((((((((((((((((((((()))))((()()((()()()()))()())))())))(((()()()()))(()()))(()))))((((()))(()())()(()((()()())))))()())()((((())(()(((((()))()())())())))((((((()())(()(())(())((()()()()()((()))())))())()())))((((())((((((())))(()))()()((()(()))())))())((()((()))()))))()())))(((())())))(())()))()(())((()()(()()())()(()())())()((())))((()((()())((((((())((())())))((((()))((())((())((((()(()))))()((((()())(()))(())()())((()))()(()()(()()(())()()))())(()()())))))))))))))))))))))))))))))),34,0
()()()()((()((()))()())()((())()())((()(((((()(()))((()(()))(()()))()(()(((()((((((()((((()())(()(()))((()((()((()(()))()())()()(((()))))(())((()))(((((((((((()()()()()()()()()()()())))())((()))(()(()(())((()))()))(()()((())()()((())()())))((())())())())(())))()(())(((())))())))((((()())()(()(((((()((())())((()())()())))())(((())()())((()))((())()()()(()((())(())()(()))())(())()()())))())((((()(())())()(((())(()()()()()(()))))()())())(((())()())))(())))))))(()())()()()()())))))())))())()()())))())())))))))),35,0
()()))))))))()())))())))())()((()((((()())()((((()(()))(()))((())))((()(())))))))()())))(()()((()))(())(((())(())))))()()(()()()(()(())()))(()((()()((((())((((((((()())(())))())))()()(())(((((((((()(()(())))))()((((())()(((((((()))))))(()()))))))((((((()((((())))((()()()(()((()))(())()()))(())))()()))(()(((())())))()(()))((()()(()(()(()))())()((()((()))(()))))((()(())(()())()))))()))(()()(())())))()(())))(((()())))(()(()))))()))(((((())((()(())(((()())((()((()()(())(()(())(()()())))(((((())(((()))(()))()))(,-1,2
())())()))())()((())())()((())(()()()()(()))))())(())))((((()))()(((((()()()()(()()())())(())))())((()())()(())())))(((((((()()()(()))))))))()())()()(()()(()()))(((())())()())))())())()(((()(()()()(()())))(())))))(())()((())(()))(())()(((()()()(()))(()()()()((((())()((())))(()(()))(((((()(()((()(()))))(((()))((()))))(()))(()()((()()(((())()))(()()())((()(()))))))()((((())))()())((((())())))((((())()(()))))))(((()()((()())()()()())())()(())(()()(()()()((((())(((((()))))(()()())((()(((()()()()))())()((())()(),-1,2
(()()()(((((((())))))())((()())()))())()))))))()())())))())(()()))))()(()))())))())()))()))()()))(()))())(())(())))))(()()(())))((((())(()((((((((()))))(()()(())(())(()((()(()(()(()())()((())()())()))(((())(((((((()))()))(()((())(())()(((()))()()))())(())))))()(()))(()((((()())()((()()(()((()(())(())(()()())))(((())()()()(((()()())()(()))((()(())())()(()))))(((()())))))))(((()(()()))()((()))())))()())))((((()())())()((()(()(()(((((((()))((((()))))))((())))))(()(()(())))))()))(()((())()((((()((()(()(((()()((,-9,-4
()(((()))()()((())()(()))))((())(((((()(())()(()))))())((((()())(())())((()()()(())((())(()()()))()())()()((((((())())((())))(()))))))()(())()((()()()((((()())))(())))))(((())))(((()())))(()())()())())((((((())))((()((((()(()((((((()()())())))))())))((((()))(())()()()(()(()(()(((())))()(())))))((())())(((()(())((()()()(((()(())()(((()))())))))))()(()()(())))()))()()()))))))))(())()())))))))(()((())()()(()(()((())()))()))(((())((()))((())()))()())((((((()))(())(()(()(()(())()())()))(((()()))()(()()))())()(((,-4,-2
((((()()()))(()()(((()))())((())()()()))(())())()()(()(()(((()))()))))(())()()()()()()(()())(()(()()))(())()()()()(()(()()(()))())((()(()((((((((())))())(((())())()))()(((((((()))))))()()()()(())())(()()(())()(((()())(((())))(()(())())()()()()(((()()(()(()))(((()))())()))(())))())(((((((((((((((((((((((((((((((((((((()()()()))))())))))(()(()(()((())()((()(((()()))((()()))())(((()()())))(()(())))))((())))(()()()()(())()(())())()())())()())))))((((()())(())))(()()(())))()((()))())))))))))))))))))))))))))))))),45,0
())()()()()()())())(())(()))(()())(())())))(()(())(())()(()(()))(())()()))())()()()(((()))))())())())()()))(()((()))(()))((((()(()((()(()())()(()))()())(()(((()()(())))((()()()))(((()()))()))()))((())(((()())()(())(((()(()())(())(()(()))))))())()((()((()(()))()))()(()(())))))(()()))))(()((())(()))(((())()))))((()((())(()()))))(()))))))()(()()(()))()()(()(((()(()(((()))))()))()(((((())())()()((()())))()((()(()()(()(())())())))()())(()(())(((()()()(())((()((()((())((()(((())((()))()()(((()()((()())((()())())(,-1,0
