sequence,stack_depth,count
((((())()((())))()()(()())(()()))()(()()))())()()(()(()()())())),-6,-2
()((((())))((())))(((()()()))))(((((())))()(()(()(((()((()(()()),-5,8
(()))(()()())(()()((()()(()((()())(())(()((())))()()(()((()(((((,-2,12
(())(())((()(((()(()()((((((()()))(((()()()())((())))))))))))))),15,0
()()(())()(((()(()()())((())))()(())((())(((()()(()((()))))))))),10,0
()(()(((()())(()())))(())))(()((()))())())(((()())))()((((((()((,-5,6
(((())((()))((()())(()((()))(()()(()(((((()()())()()))))())))))),12,0
()(((()()()))(()))()()()((()))((()(((())))))()()(((((((()))))))),8,0
()))()())(((((((()())()()(())))())(((()(())))()((())()))))))()(),-1,-4
((()())()()()()((()))(()))))((((()(((())()()())()(())(()((())))(,-4,4
()()(())((()()))()()()(((())))((()((()(()))()(((((()))(()))))))),9,0
()()()((()))()()(())((()(()(())(()(()()(((())(()(()()()))))))))),10,0
(())()(((((())()())(((()()())((((((()))()((()(((())))))))))))))),15,0
(((())()()(()(()(())()(())))()(()(()(()(((()))))()()(((()))))))),9,0
(())()(((())((()()()))))()()()(())(((()(()()))))(())(()(()(()))),5,0
(((((((()))))()((((()()(()))(((((((()(((()((())((())))((()()(()),-20,18
())))))))((()()(()()(((()()))())())))(()))))())())(()))))())((((,-1,-12
()((()))()((()))(()(()((((()(()(()))(((()))((((()(())))))))))))),13,0
()(()()()(()))(())(()(((())))((())(()(((()()()))()))))(()(()))(),7,0
((()(())))()(()((()(()(((((()()()((()()()()()(((())))))))))))))),15,0
(()()())((()()((()(((((()())))(((((((()()()())))))()(()))))))))),14,0
((()(()()))((((((()))()))))())))(((((((((((()))()())))(())))))(),-8,0
((()(()((())()()()()((()(((()))())))((((())()))())((())(())))))),10,0
(()(())))(((()(((())()(())()))))((()()))((()))()()()((())()()(((,-3,4
(())())))(())))(()()))()())((((((((()(((()())()((())(()(()(()((),-2,8
((()(()))(())(())(())))))(((()(()))(()()))(()(()))()()))))((())(,-4,-4
((()))()(())()()()()()()(((())())(()())()((())))(())(()()((()))),4,0
())))(()))))()(()))(()((())(((()(()))))(()))((((((()())((())(()),-1,0
(())()(())()(()((()()))())(((())()()))((((()(((((())(()))))))))),10,0
((())()(((())((((()))()))(((()(())(((()()(()())(()())())()))(()),-11,6
()()((((()))(()()()())()))((((((((())())(()((())((())))()))))))),11,0
()(((((()(((()((()))((()))()))()(()())(((()()))(()()()(()())())),-11,6
()()()()()()()()(()((()())))((())((())(((()()(()))())))((()()))),7,0
(()))()())))(((((()()(()()()()(()()()()())()()()())((((()())))((,-2,4
())(()()(()())((())))))))((()(())()(()))(())((()((())()((((((((),-1,6
(())(()()((((())))()))()()((((((())()))())()(())()))(())()()(()),7,0
()))()))(())()((()())(((()(())(()()(((()(()((((()()))()()())(()(,-1,8
()()((((()()()(((()())))(((())))))))()(()((())))(((())((()())))),8,0
((()))()()(()(((((()(((()((((((())))))())(((((()())))))))))))))),16,0
((())(()(()))(((()()((((((((()()))())((()(()))()()(())((((())))(,-15,12
(())(((())((((()((()(()())()((()((()())())((()()))(()(()()())))),-13,8
()((((()((((()())(())(()(((())())())()()(((((()(()(())((()())(((,-18,18
()(())()(())()()(())(()())((()))()(()()((((())())()(((()())))))),7,0
((((((((())()))()())))(((())((()()(())(())))(()()(()())(())))))),9,0
(()((((()))((()()(()(()))))())(()()())((((()((((()())()))))))))),11,0
(())))))(()((()))(())(()()((()(()(((((()()()()())()(()))()))))((,-2,2
()()((())()())(()())()(())()(()()()()(()(())()((())()()))()(())),5,0
((((())))())()()((())()))(())))())))())))((()))))()(())()()(())(,-5,-10
()((()))))(()((((((((())))((()()((())(()()())((()()()(())())))((,-3,8
()))(()))())))((((((()(())()))))()(()()(())()(())((())((((((())),-1,2
())(()))())(((()(())))()((()((()))(())()))())()))())(()((())((((,-1,0
(()))()(())))(((()()))()((()))))(()(())))(()))))()(((((())))(((),-2,-4
()()((((())(((((()())()()((()))(()()(((()(((())(())))))))))))))),15,0
()))())(()())())))))(((())))(()))(()(()(()(())(((()()))()()((((),-1,-2
((())()()(()()((())())))()()(((((((())((()))))((()()())))())())),9,0
()((()(())()))((()(())(()()())(()((())((()(()())((((())))))))))),11,0
()())(()))))))((()))(()()((())()()(()())((((()))())(()())))())((,-1,-4
((()()(())()(()(()))())(()(()(()))(()((()())))))(())()()(()())(),6,0
((()((((()))((((((((())))()((())()(()))(())(((()((()(()((()()()(,-18,18
(()(()))))(())()())()(((())())()()(()(()))()())(()))()(()()((()),-3,-2
()(()((((()((())((())())(()()((((()()(())(((())))(())))))))))))),15,0
()(()()()))()((()())(())()(()((((((())))())()))(())(((((())((((),-2,8
((()))()())())()()(()()()(())()()()()))()(())((())()()()(()))((),-3,-2
()(()(()(()()())())(((()(()(((()()))())()(()(()))())(()())())))),9,0
()()(()()())()((())(())(()))(())(((()(((((((()))))))()()()())))),11,0
()())))))()()))()(())()(()))))()()())((())((()())))))()))()))()(,-1,-16
(((((()()))(()))()()))()()((()))((())())()(()(()))()()()(((()))),6,0
((()()()))(()()())())))()))())())(((()))))))))))(()(()()(((((()(,-3,-6
()()(())(()((()))())()(())(()(()))(())(((())((()(())()((())))))),7,0
(()()((((()()(()(((()())(()(()))()())(()(())()(()(()())))))))))),11,0
()(())()()(())((())((())))(()(())(((())(()((((()()))((())))))))),9,0
())((((()))((((())(()))))(())))(())))())()))()()())()((()))()))(,-1,-8
(())((()(((()))(()(()))))((())))(((((()(()((()((((())))))))))))),13,0
(()()))())((((()((()))())((()())(()((())((()))(()()))))(())()((),-2,2
((()(()()())))(((((())()))))((()))()()()()()(())()((()()(()()))),6,0
(())()((()((())))()(())()((((((()))()))()))())()(()(()((())))()),8,0
((((((())((())()))()(((()(())()()((()(()(()(())))))()()((()((((),-13,12
(((())(((()()())(()()()))(()(()(()))))()()(())(((((((()))))))))),10,0
()((()((())))))))))()()())))())()))(())((())(())(()()))())())()(,-5,-12
()(()((()))))((((()(()())))))())()))(()(())))()())()(()(()())(((,-4,-2
()()()(()((())))((())()())()((()()(()(()())((())()))))(())()(()),6,0
()()(()()()())()((((())))()(())(()()))()((()()()()((())()()))()),5,0
()())(()()((()))(()()(())))()((()())()))(()((())(((((()())()(()(,-1,6
((()))()()(()()())(())((()))()()()(())(())()()()()(((()()(())))),5,0
(())))(()))((())))((()()()))(((())()())((())()((((((((())()((((),-2,8
()()()((()((())))()()()((()(())())())())(()(()(())))()(()()())(),5,0
()(((()((())()(((())())())))()(())())((()))()(()()())()()((((()),-8,4
(()(((()(()((())()))())())(((())))((((()((((((()()())))))))))))),13,0
(())()((()))()(())(())()()()()(())((()((((())()(()(())()))))())),8,0
(()())(()()(()((()())(((((()()()(())(()()))))))(()))((())()()))),10,0
()(()((())))()))((()())(()))))((())))((()(()(((()))(()((()(()()),-4,2
(()((())(()())(())()))((())())()((())()((())()(()(())()(()())))),5,0
()((((((((()))()()))(((())())))()))(())()())((()()))(())((()))(),9,0
((()(())()(()((())(()()())())(()))))()(()(()())())()()()()((())),6,0
(())()()()()()(()(()))()()()()(())(((((()))))((()()))((()()()))),6,0
()())())()))()))((()))((()))(((()))()))()(())()())(((((((()(((((,-1,4
((((())((((()(()()(()))(()(((())(()))))()))(()(((((()))))))))))),12,0
(()()(()))((()())(()()))(((()()())))(((((()(((()())()())())))))),9,0
()()()()(()()()))(())(())()))))((((((()())()(((()())((()(()))))),-2,0
(()))()(())))())((()(()()(())()))()()()()()()((())))((()())((((),-2,0
()(())()()(())(((()))())(()())(((((()()((()((())))))(()))()()))),10,0
()()((()())(()(()()())))()()(((())))()()()(()(()()()))(()()()()),4,0
((()))()()((())()()(()()((()())(((()()(())))())()))(()((()())))),8,0
(()()()())()(()())((())())((((((()))()))(()())())())((()))()()(),7,0
((((()))((((()(()))())()()()()()()))))))((()(())))))()((()())))(,-8,-4
(()(()()()()(()((())(())()))())()(((()()(())(((()()((()))))))))),10,0
()(((((())(()))()())(((()()())))()))()()(()())(())(((((()()))))),6,0
()((()()())())()))((()))))))((()((((())()()((((())((()((()()(()(,-3,8
())((())())()((((((())((())))(()))))()((())()()))((((((())()(()),-1,4
()((()))(()(()())(((()((())(())()()(())))()))()())(())(((()()))),7,0
()((()))(())()(())(()(((((()))))())))(()((()()))()()()())))()(((,-7,0
(()())()(())))()()))()()(()))(()(()))))()())))))()(()))()(()()((,-2,-10
(()())()()()()(()(((()))())())(())(())()()()(())()(())()(())(()),5,0
()()(()))))(((())()(()))))))()(()((((())))))))(()))()(()())(((((,-2,-4
(()()(()))()))()(())((()((())()())))())))(()(((())))()(()(()()(),-3,-2
()(())(((()()()))()(())(()()))()()(((((((()(()(()()))(())))))))),10,0
(())(()((())())()))()(())(()))((()))())((())(()((()()))())))))((,-4,-4
()()(())()((()()()()(())(((()))(()))()((((()(())(()()(())))))))),9,0
()())((((()()(()))((((((()())))))()(()))()())(((()())()())(((((),-1,6
(())()()(()(()((())))(((((((()))(()(()(()())()))(((()))))))()))),10,0
()(()())((()(()(()())))())(((()())((()()(()()))()()()((())))())),6,0
(())()(())()()(()(()))()(((((()()((((()()))))((((((()))))))))))),12,0
())()(((()))(()((()()()((())()()()(()(()(((()()(()((())(())()))),-1,8
((())(()())((((()()))))()()(((((())((((()((()))))(())))(())))))),12,0
()(())((()))(()())(()))))((())((()(())(()()))()()()((())()))(()(,-3,0
((((()()))()()))(())(((()))()(()()(())))()()(()()((()()(()())))),5,0
())((()()()()(())))((((()()(()))))))((()()())((()(()))))))()())),-1,-6
()(())()((()((()))(()()())()()())())()()((())()(()))()(((()))()),5,0
(())()(((())))()()()(((()((())))()))()()(((()())))()(((())(()))),6,0
()))())((()()))))))((())))()((()(()))))((()((())(((((())))((()(),-1,-2
((((()))(())())((())()))()((((()()((()(()))))((()(()))(()()))))),8,0
(()((()()))())((())))())()))()((()((((())))))())))()(()()())()((,-4,-4
()()(((()(()(()(()()))())(()))(((()(()(()))(()(()((()()))))))))),10,0
()()()()()(()(()()))(())(()()()((((()(((())(()))))))))((((())))),9,0
((((((()(((((((()(()((()()))(()))(()()(()()((()))))))))))))))))),18,0
(()())()((()))(((((((()()()()))((()))())))(())))(()(()(()()(())(,-8,4
()()(()((((())(()))(()((()()))())(()))))()()(())()()((((()))())),7,0
(())()(())()(()()(()))()(((((())(()(())((())((())()))()()()))))),9,0
((()(((()()((((())))(((()((()(((()(()()))())(((())))())()()(())(,-16,12
(()(()(())))(((()()(((((()(()(())))))()(((()(((((()))))))))))))),14,0
(((()()()))())()((()))()(())((())(()(()))()(()())(((()()()))))(),5,0
()()(())()()(())(()(()())(()((((((()())((()()()(((())))))))))))),13,0
()()((())(()()())())((()))()(((())((())))()(()))()()()()(((()))),5,0
((((()())(()((()())(()())))()()()))(((()))))()((((()()()()((((((,-10,10
()()()(()())(((())())((()((())())))())((())())((()()()(((()))))),6,0
())()))())))(()((()))((()((()()()()))))())))))))()())())))()(()(,-1,-14
())))(()(((((((())))(())()))()())((())())())())())())((()(((())(,-1,0
()))(())))()(())))((()))()))())))(((()))))())())))))))(()((())(),-1,-18
(((())))()(()(()()((())())(((())()))())(()))(())(())()((()()))(),6,0
()())(()((())()(((()(((()(()(()((((()((())()(()()(()()(((()))((),-1,18
(()(()))()())()))))))())(())))())(()))))())())()()(((()))(())()(,-3,-14
((()(((())(()(((()()(())()))(()))(((((()(((()())(()))))))))))))),14,0
((())()()()((())))))))(((()((())())((((()))((((((()(((()()))((((,-4,12
(((((()(()(()(()(((()()((())()(()((())(())((()))())))))))))))))),17,0
(((()(())))(()()())()))()())()()()()(())())(((()())(((((()())(((,-5,6
((()()))((()))(())))()())()(())((()()()(())))))())((())(())()))(,-3,-6
((()())((())((()))))))(())))))(())(()))(()()(()(((((()))(())))(),-5,-4
(()(())()))())()))())(((()))(())((()(())(()(((())())))))((())))(,-3,-4
((()(()()()())(())()))))()((((()((()((())((()(()(()(()()((()()(),-4,12
(())()(((((((()((((((()((())()()((()(()())((())))))))))))))))))),19,0
()()(()((()))(()))()()()()(((())))((()(())((())())())(()()))(()),5,0
(()()(((()(()()()(()))))()(())()())((()(()()()(())(()())(()))))),7,0
()(((()(((())))))(()(())))(((())((()()())(((((())()()()()))))))),9,0
()()))))()()())()))))((((((()())((()())()()((())()())()()(()())(,-1,-2
())((((()(()((()))(((()(()(())((()))()()))())))()(()()()())(((((,-1,8
()((()))()()()(())()((()()((()()(()(((((())))(((())))())))())))),11,0
()))))()())(()(()()()))()))(()))())))((())((()())((((())((()())),-1,-6
())(()(()())())()(((()))()))((()(((()()))()))))())(())(()))())(),-1,-6
(((())())(())()(()))()()()()((())())(((((())))()))()(())(())(()),6,0
(((()))((()()())(((((()))(((()())()())()()(())()())()((())()(((),-9,8
()(())()()((()))()()()()()((()(((()((((()())))(()(((())))))))))),11,0
(())()(()((((((()))))()))())(())(()(()))()()((())(()(()((())))((,-8,4
((()())((()()()))()))(((()(())))))))(())))((()(())(())))()(())(),-4,-6
()((())((()(()())((()(()(()()()()(()))(()(()())(((()())))))))))),11,0
((()()())())))())()((()())()()(((())()((()(()(((((())(()))))))(),-3,2
()())()())))()((()((()()((()()()))()))())((())(((((()())))())(((,-1,2
()(())(()()())()()((()())())((((()))))((((()(()((((())())))))))),10,0
()))())((()))))()((((((())))()))()())()()())()((())(())(((())))(,-1,-4
()(())((()(())()))()(()(())(()())())()(())((((()(((())(()))))))),8,0
((()((()))((())())()))(()))()((()(()())))(()()(()()))))())())(((,-5,-2
()()()()(((((((((((()))))()()())((()(())()()())())))))))(())()(),12,0
(())()()(())()(()()(()(()(()))((())()))(()()))(()(()(())))((())),5,0
(((((()(()))(())))))()()((())())()((()())(((()(((()(())()))))))),9,0
((()))(()())((()()((()))()())()((())())(()(((()()))))(()))()()(),6,0
((()()()()(())()()(())))()()()((())())(()()(())((()(((())()))))),7,0
((()))()((((((())(((((())))))()()()((()(()())(((())(())))))))))),11,0
(())((()(()())()(()(((((())((())((()(((()((()()((()())()(()())((,-18,18
()()()()(())(()((((()(())(()))()(()((())((()(()((()()))))))))))),12,0
()()(()((((()()()(())()())((((())()))()(())((()()((((())))()()(),-12,8
(())(()())((()()()((((())))()())))(())(())(())((()(())(((()))))),7,0
())())(((((()(((())())((()()((((())(()(((()()())()))))(())((()((,-1,12
()((()()))((()(((()((()))(()()())()((()))((()))()(((()()())))(((,-9,8
(()(()())()(()(())((()()()((((((())))()())(((((()((((())))))))((,-16,10
()((((()(()()())()())())(()))()(())()())(((()()((()()))()()()))),6,0
(())()((((())()()()))))))((())((((())))))(())(())()(()))(()(((((,-5,2
()(())()()()()()((()(((((()()())((())())()(())((((())()))))))))),11,0
()(())(((())))(((()))(()))()(())((()))(())((((()(()(((())))))))),9,0
((())()()())))((())()))(()(()())()())()))(()(()(()()(()())))())(,-3,-4
()))())))()()())((()((())())(()(((())(((((()()))(())()(((((((()(,-1,10
()(((((((()()(())(()())())(())()))))(()(((((((((()())))))))))))),13,0
()(())((()(())))(()(()()()(())()((())())(()((()((()(()())))))))),9,0
((())()(()(((((((()((()))))(((()()))(()()))))()(())(()))((((()((,-12,10
(()(())(((())))())(((()))()(()))()()(((((()(((())(()(()))))))))),10,0
((((((()(()((())((()()())))()()())()(())())(((())()(()((((())()(,-13,12
((((((((()()))()(()()()(()((())))))(((()(()())((()()()()()()(()(,-12,12
((()((((()()()()))()))))()(()()())(())()((((())())()()()((())))),7,0
((()))()((()()(((((()()((())((())((()((()))(((()()(((())())()()(,-18,16
(())(())(()((())((())())))((((()()((()()())(())(()((()())))))))),9,0
()())()))(()))()))()()()))))(())(()(()((()))))((())(()()))((())),-1,-10
(())((())((()()()()()()()()))(())((())))))(((()())))))))()()()(),-4,-6
()())())()))))())())(((()((((())()())))()(()))()())()))()((()))),-1,-10
((()(()(()(()(((()))((()()((()))(()())))(()()))()))())()()))))(),-11,-2
((())()(((()((()()))()()(((())))))))()))()())(())()))(()()))))((,-8,-6
(())(((()))(())()((((()((((())()())()((()()((()()()()))))))))))),12,0
()(()((()()(()()(((((()(()))(())())()(()()((()())(())())))((()((,-11,10
(((((()()(((((()()((())())()(((()))(((()))(()())))))())()))))))),15,0
(()))(()))))))(((())(()()()(((())())()()())))((()))))()()))()))(,-2,-10
()()()(((())()))(())()(()(()))()(()()()((((()))()())))(()())(()),6,0
()(()()))(()()(()()()())(()))(())(())))(()(())(()((((((())))))(),-2,0
(())()((((())())))()((()))(()())((((())())()((((())))(())())())),7,0
()((())()((()())))(())((()(())(()(()(()()(((()))))()))())((()))),9,0
(((((())))()))(()))))(()))()(((((((()((((()())((((()))())()((((),-6,10
()()()()(()((()))())(()(())(((((((()))))))()()()))(((())(()()))),9,0
()))()(()()))()((((()(((()()))(()(()(())((()(()))))()())((((()((,-1,8
()))()())())))())())))()(()))((((()())))())(()))))(()((()(())(((,-1,-8
())())(()))()()()(()(()((((((()((((())))()()((()))()())()))(()((,-1,6
()))(()(()))))(())))()())()(()))(()((())()((()()())))(())))((()(,-1,-6
()((()))(())()()(())((((()(((((()(())()()))())))((((())()))))))),11,0
((((()(())(((()((()()())))(())()())((()))(())()())())))))(()(()),-10,0
(())()()()()(((()))(())()(())((())))()))))(((()()())()()())))()(,-4,-4
(((())))((((())(())(())(((())()))))()())()()(((((())((())()))))),7,0
()()()(()((()))((((())()()())(())())))((()((()(())(())()(()))))),6,0
()(()()))()()()((((((((()(())())()()))())))))))))()()((()((((()),-2,0
(())()(())((((()(()()(()()((())(())))())()))(())(((())()((()))(),-9,4
()(((()))(()))()()()(()((((()(()(((()))))))((((())())((()))))))),10,0
()(()())))(((()())))(((((()))))()()()))(()(((()))()())()()))(()(,-2,-2
((()()(())((())(((()(()))((())))()(())()(((()((()))())())()))))),10,0
((()()()))()))(((((())()()())(())))()(((()))()))((())()(())()))(,-3,-2
((((()((())))())(()(()()())(()))))((()(((())))))()()()(())()(()),7,0
(((())()))()))()()()))((())()()(((()(((())(())(()()((())()))())(,-4,2
(((()(())()))(()((((())())(()())())))()(())(()()(()()())()(()))),7,0
((((((())())())(()))())()(((((())((()))))(())())(()(())())))(()),8,0
()()((())(((((()(()(((())))))()()(((((()))((()()))))((())))))))),11,0
((()((()))))))()()))())(()(((()))(())((()())))(((((())())))()()),-5,-4
((((()())(((())(())(())()())())()())())())(((())())))()))()))()(,-7,-4
()()()(())(()((()())())()((())(())))(()(()()))()()()(((()())())),4,0
()()(())()()()()(())()()()(())()()()()((()())())()()()(())()()(),3,0
(())()()(((()))((()(())))())()(()(((())(()))()()))(((()()(())))),5,0
((()))()((()))((()()())((())()()(((()()((((()))))(()(()()))))))),10,0
((()))()(((()(())()())))((((((()))(((())())())(())()))()())()()),8,0
()(())(()(()))(()())()(((()()(())(()((()))())))()())(())(()()()),7,0
()()(()(()()))(()()(()))(((())()()())()(((()))(()()))(())((()))),5,0
()(())()((())())((()(()((()())((()()())()))((())(())))(((()))))),7,0
((())()())))())((()))((()())())(())()()(()))()()(())))(()(())(((,-3,-2
()()(()()()())((()()))()(())(()(()())()()((())()))()()()()()(()),4,0
()(()()((()())()()(())())()()))))()()))(((()))()(()()(()(((()()(,-4,2
()(())()(()())()(())()(()()())()()((())())(()(()))()((((()))())),5,0
((()))(()(((())))())()()()()(()())()()((()(())))()()(()((()()))),5,0
()())())(((((((()(()((()((()()(()()((()((()()()))())))))(()(()(),-1,10
()()()((()))((((((()(((((((())(((()))((()))()))())))()())))))))),16,0
()(((((())))())(()(()((((((())((())()()()()()())(())())()))))))),11,0
()(())((()()(()))())(((((((()(())()((()()()(((()())()))))))))))),13,0
()()(()())(())(()((())(())))()()(())(()(((()(()()((())())))()))),8,0
()())()()())))))((())((())()())(())()()()(((()))()(())(((()(((((,-1,4
()))()(()())()(()(()(()((()))(()))(()))()()(()))))(()(())()(())),-1,-4
()()()((((()((((()(()))(())((((()))))())())))()())((((())()))))),12,0
()()(((((()())((((()()(())(()(()(()))(((()))))()())((()))))))))),13,0
(()())(()(())((()()))(((((((((()))))(()((((()((()(((((())((()()),-20,18
()()((()()()()()()()())((()()))(()())(()()(()())))()()(())(()()),4,0
(())(((())((((((()((((()())()()))()()()(())()))))))()((()))()))),13,0
