sequence,stack_depth,count
(()(()()))()()(())())))(()(((((()))(()))()(()())(()(()()((((()))(((())(()(())))())())()()(())())()())))())))(()())())())()())()(()(())()))())))()))((()))))))(())()(()()()))()()()((())()))()))(()())))))()())(()((((()())(()()))))(()()(((())))()()())())(())()))(()()))()()))(())))(()))))((((()(()))())())())()())()(())(()(())))())))(()))))))(()()((()())())()))(()(()))((())))(()())))))()))))()()(())(((()(()())))((())()(((())(()))()()()())()(((())))())()())())))()()(()))))()(((((()())()))((()))(((((()())(()))(())),-3,-58
()((())()((())())())()(((()(())(((((((((((((((((((((((((()()()())())())(()()))(())())()))((((()(((())()(())(()))))))()())))((()))(()(((())(()))))()()(((()(((()))())(())))(())()))(())()())((()(()))))()))(((((()((()()))()()))))))()))))))))))))())()()(())()()()()()()()()(())()()()()()(((()())((()))))()()()(()(()())())((())())((()))(((()()(()((()()((()())())(())()((())(()()))())())))(())()))(()((((()()))()()()(())(((((()()((((((())))((((((())))(()((())(((()(())(()))((())))(((((()))()))))(()()()))))))))))))))))),29,0
())((()(((())()(()))()(()))))()))()(())())(()((()))(()((())()()((())())())))))))()))))()((()())))()((((()))))(())(())((((((()()((()())))()(()()()())((()))())))((((())))(()))(())(((()))()((()))))()(()(())(()))(((()()()(()()(()))())((()())()))()((((((((()())((())))))(((()(()())()(()(((((((((()((()(((()()))(()()())((()(())())(((((((()((()()))()()(((()))((()(((((((((((()((()()))())()((()))((()()))))))()))())((((((())(((()((()((()(()())((()())()()(((((((())))(())(()()))()(()))))((((())()()(()()(()))()()()))((()(,-1,40
()()(((()())(()(((()()(()))())(())()()()(()()()))(())())))(()(())())(())(())()()()()()(())(()(()(((((()))))((()()(((())()()))))(())())()((())(((()(()))(())((())))()))()()))(((()((())((((())())(()()())()((((()(((())(())())(())((())()()()(())())()))(((((()))()()())()()(())((()()((()))))()(()))))))(()()(())(()(()(((((((((((((((((((((((((((((((((((((((()()()()()()()())(())()()(()))()())))(()((()(()(()))))))())())(()((()))(()()))))))(()))(())((()())()()))((()))()(((()(()()())))))))))))))))))))))))))))))))))))))),49,0
()(((()())))))(()))(())((()())(((()(()())((((((())(((()())())((()))((())(((((((((()())((())((())(((((()()((((((()()(((()()((())(()))(((())((()(()))))(())()()))())()()))))()()(()))()()(())()()))))())())))()()()()(())))()())())(())((()(()))))((((()(()))()))))()((())))))((()))(()))())((((()))()()()(()()((((((((()(((())(((((()((()))()))((()()(())())(((()(((()((((((()((()()))()))(())))))()())())(()()((())))(()(((((())()()))(((()((()))())()()))(((()())()((((()())(()))(()((((((())))(((())(())())(())())))((((()(()),-4,40
(()((()(((((((()()))((()))((()())(())())(()))((()((()))((()(())))(()()))()((()))())))))(())((())()((((()(()(()((()())((((()()((()((((()))(((((((()()((()(()(()(()(()()(())(())(()(())()()(()))))))(()(()()))()))((()))(((()(())))()(((()))())()))(())(()()((())()(((())())()(())))()(()())))((((((()((()()()()((()))()()))(())(()))))()(()))))))()(((((())()()()()()((()))()())((((())()((())(()())())()()()((()(()((((()))())()((()(())()())()()((()()(()(((()))()))))))(())((()()()()))((()())((()())((((((()))())((((((((()(),-45,44
()()((()())((())))((((()(((((())(()())(()((()()))()))((()))()))()))))((()))((((((((((((((((((()()()()()()()())(())))(()((()))(()))((()())))()((()(())(()))()))(()()()()((((())()()(())(())(())))(())(()((()()()())(()))((()())()(())())()(())()(()(()))(()())(()(())))))()())(((()))())(()((((())(()(())(()()()()))))())(()(()()(()(())())))(()(((())))()))))))()))())())))(())()))())(()()((()(())))(()))(())(()())((((((()()((((())))((()()))(())(()()))((()()()))))))((()())())))()((()((()()()((())))(()(())((((())()))))))),20,0
(()(())(()((())())(())())(((()())((((())((((((()((((()())()))(()()(((((()))())(()((()((((()()()()(()())()()(((((())())())(((()(()(()(()((()()))(())(()(()()))))))()()))()))((())((()))())))()())(())(())()()(()))))((())((())()())()(()(((())(()()()))()()())(()()))()()(()((()))(((()()((()()(())()((())(()((()()((()())()(())())())))()()(()())))()()(((()()()))()))((())())))((()((((())())((()(())())(()((((()()(()())())(())())(())((()(())))(()(((((()(((())(((())(((()))(())()()())(())()))((((())()()((()()()())(())(()(,-42,42
(()(((()))))()))(((()()((((()())()()()()))((((()())))()(()(()(()))(((())))))(()())(((()(())()()(()((((()(((())))(()(()()(())(()())()((((()(()())()()((((()))((()))(())()(())(()))))(())(()()))((((())(((()(())())()))))((()(((()((()(((((())((()(()))((()(((()()((())))((()))()(())))))(()(()(()(())))))(())))(())((()()())(((()(()()))))((((()((()())())())))))()((()(()()))()))((()))))()()))))((((()(())))((())((())(()))())(((())())()()((((()()))((((((((())())()(()()((((()((()()(((((()(()()()))()(((()()))((()()())))()(,-5,40
())))()((())()())(())(((((())((((()()()))()(()(()((((()()(()))((((((()(()())(()((((()())()())()((((((()(((())(()(((())(()()((())(((()))(())((())((())))))(())((()(()()((((((())(()()()((()((()()())()()((((()())(())()()()((())(()())(())()()(()()()())())((())()()((()(()(()()((()((())()))(()))((((((()((())())((()(())))((((((()()(()())(())((((()(()(()(((()))))())))(()())))())()())()))((((()(())()(())())()())((()))(()()(()((()(()()(()))))()(()(()((()()()))((()()(()())))()))())((()()())((()))))())()))(())))()())()(,-1,54
(())(()))((())(((((()))(((()))(()(()()()(())))())(()())())))))(((())))()()))()))))())(())))(())))))()))((((())()))()()))()((((())((((((()())()()))))(())())()()))))(())(()(()))())))((())())((()())())(()(()((()))))())))))()((()()((())())()(()))))())((()))))))()())))))())())((())())()))()())(()))()(()((()))))(()(((())((()))(()))())()))(()))()))()(())((())(((()()))()())()(((())))())))((()(()()(()(())))(()))(())))(()))(())(((())()((()())((((((())((()(()))))))()(()((())(())(((()))((()(()((((())())()())))))))())(),-2,-48
()))))))())))())(())()())))())()(())()(()()()))())((())))((((())))(()))()))(((()))((((()())))(()))()(((((())(((()(()))))(()))((())()()))())))())()((((()())(()((()))))))))()))(((((()((()()((((()))())(()))((())))))))))((((()())()()(())())))(((()))))()(()()))(())))(()))))())(()())((())))))))()))))(()(()))))())))())())()()((()(()())(()(()))(())())))))))(())(((())()()()(((()((())(())(()(())()))()())((((((()))))((()))())()()(())(()())())(((()((())((()))(())()()))(()(()(()))()))(())))(())())(()(()())((()()())()(((,-1,-46
()()()((()(()))(())()()())(())()()(()(()(()()((()))(()()((())((()(())(((())()(()(()(()(())))((())))(((((()())))())()()((((((((((((((((((((((((((((((((((((((()()()()()()()()())(())()))((())((()())(())())())(())))())((((((())))()(()))((()((()()())(()()))(())()((())(())(()))(())((()())(()())(()()()()))((())(())(()())))))())()()((((()))()))(())()))())))()))((((())(()()((())))(()()))(((()((()(((())()((())(((())())((()()()())()())()((())()(()()())())((())))))()()((()))()))))))))))))))))))))))))))))))))))))))))))),49,0
(((((())))()()))()()(((())())((()(((()())(()()())(()))(()((((((())()())(((((()()(()()(((()))())(()))(()(()())()())()(()())()(((()))()))()()()()))))()(()()((((()))()(((()(()(())))())((()))(((())()()(())(())(())))))())(())()(())(((((()()))))))(()()((((()())))()()(())()((())()(()))())(((((()))(()(()))()((((()(())))(())((((()()())()((()()())(((()))))))()))((()(()())()(()())))))((()((((((((((((((((((((((((((((((((((()()()()()()()))((()()))))((()())(())())()(((()))())())))))))))))))))))))))))))))))))))))))))))))),49,0
()(((((())(()(()))((())())))(()))(()))((((())())())((()((())))()()()))((((()(()(((()()()()(()((()())))(()()()()())))))((())))((((((())())())(((())((()())))))())(()(())))()(()(())())(((()))()(()(()()))(((((()))))()((())()(()(())(((())()()))())()())((())()))(((()))((()))(()))))()))((()((())))())()()((()))(()()(((()))))((()((()(()((()))((()(())(()((((())())())))()(()))(())())))()()(())())))(())((())((((()(((()))(()()((((((((((((((((((((((((((((()()()()()))())()(((()()()()))))(())))))))))))))))))))))))))))))))),36,0
()(((()()(((())()))(((()()()(()())))()(((()())))))((())())((()(())()()(())((()(()(())(()()(()))))))((())()()()(())())))())()((((()(()()(()()(((()))()))())()))))()()()((()((())())()((())()()((()))((((())((())()))())()()())))((()))((()))(()))()()(())()()(((())())(((()()))))((()))()(())(((((((())()())()(())((())((((())(()(())()((()()())))(()()()()(()()))))((()(())()))()()))(((()()(())()))((()))))))())((((())))()))(((()()(()))((())(()()(((((((((((((((((((((((((()()())))((())()((())))())))))))))))))))))))))))))),30,0
())())(((())))(((()())())()()()))(()()()()()))()(())()()()))())())(()))))(())))()((()))))(())()(()()))((()()()))(()(())()(()))((((()()(()))())()()))())()(((()(())(())))(()(()())))(()))))()(())))()(())()(())())))))(((()))(((((())(()(((()))()))(())()()())((())))((()()))))))()())()()(())))))()(())))(()))()((()(())(()((((())))))(()()(())()(())((((()))(((())()((())(()(()(()()())))))())(((()()(((((()))))))((()(())((((()(()(()()()))(((())(())())))))())))))))()())()()(())()()))))()(()())))()()))())))))()()(()())()),-1,-48
(()()())(()(())(())(((()((()(((())()(((((()())(())(()())))(()()()((()())(((())))())()))()))()(()()()()(((())(((((((((((()()()()()()())()))()))))(((())()())))((())))()(()())(()()(()((())))()()()()))))(()))()())((()((())))))(()))()())()(((()((())(()(()(())()))))(()(()(())())())()))())()())))(((())))(()()(((())(((()())))(()))))()(()(((()(())())())))()()()(((((()())()())())()((()))((()()()))())()(()((()(((())))))())(())(()(()))()()((()))(())())(())()()(()()(()(()()(()(()(())))((()((()())(()()()((()(())))))))))),22,0
(((()())())(()()(()())())(((()))))((()(())())()())()(())((((((()((())((()()(()))))()()()()(())))))))()(()(()))()()()(((()())()))(())(((())()))(())((((((())(((((())(((()()(()))()(())()()))()())((())()(()()((()(()))(((())(((()()())(((()((((()((()())((()())((((((())()()(()))()((())()()((()(()()()))()))(())()()(())((((()()()()()()()()()()()()()()))((())))(()((())))))()()))()))())(()())((()())(()()())(())()))(()())))))()))((()((())(()))(()())()))((())()())))))())())(())()(((()(())((())()()())(((()))))))))))))))),33,0
())()(())(()))()))))))())(())()(((()()))))(())(()()))))()((()()()))())(())))(())()(())))(((())(())()(((((()((())(())))())))(()()))))())))(()(()((((())())(()(()))()))(()))())))(((()((()())(())(()))(()))(((((())()()())()())()()())(()((((()))()(()))((()))()()))())()()()()((()))))(()())))(((()()())()))())(((((())()()))))))()()))))))())))()((())))())))())((()()(()))))())(())())))((()((((((())()())(())))))(())()))()()(()))())))(())()(())))))(()())))())))))())()())()())))))())((()))()))())))()(()))()()())())((())),-1,-78
(((((())())((((()(())))(((()(((())((((()()))((((((())(()))(()(())))())(())((((((((()(()())()()(()(()(()((()))()))(((((()(()((((())(()))))((())()()(()())()(())()((())()())(()((())()(((((((())(((((())(()((((()()))))()(((()()())())())()(()(())(()()())()()))))))()()))((((()))(()(())))(())()()()))((()()(()()()))())()))((((()((()))())()()(((()())(())(((()()(((())(((((())())))((()()((())())())(()(()(((()((((((())))((())((((((()))(())((((()(()(()(()((()(()()()(())))(()((()())())()((((())(())(()()))())()()))((()(((),-72,70
()()((((((((())))))(()())())))(((((((()(()(((()((())(((()((((((((((((()()()()()()()()))(())))())(()(((()()))()())(())())()((()(((())())))()(())()()(()()(()((())())))()))()(((())()))()((((()(()(()()()))))))((()))(())())((()(())))(()())()))()()(()()((((())()())))()(((()(((((()())()))(((())))(())))(((()())))())()((())))))()))()(()((()()))()())))())(((((())())(()(())(()())))()))()(()(((()()(((()))()())()(((((())()()(((()(((()())())((()))()()()((()))(())((())()(())()(())()()(()()())()))())))))))))))))))))))))))),28,0
(()((()())()()))((())()()()(())()(((()))))()(()((()()()()((()(((())())((()()()())))))()))(((((())))))()())()((()()))(()((())())(()))()(())()((()))()(()()(()()()((()()))((())()))()(()()()()))()()((())()()(()(()(()(((()()())()))()))()))()()()((()(()))((()())()(()()()))((())))()()(()(())()(())(())())(()()())()()(((())())())(())((((()(()())()()))(()()()(((()))())(()()(()))()(((())))()))((((()(((()))()(()))())())((())(()())((((((((((((((((((((((((((((((()()()))((())(()())(()())()))))))))))))))))))))))))))))))))),35,0
(((()(()())()((((()()()(())(()(((()(((()(()()(((())((()))()()()(())())((((((((((((()()()()()()()()()))))((()))())))()())((()(()()))(()()()(()))()))(()))))()(((((()(())(()())()()(((((())()()((()()()()))))()())(())(())()))))(()((()(()))()()()((())))))(()()((()()())(())(()))(((()(())))))(())((((()(()((()((((())(())()))(())()(()())(()((()()()()()())())()())()(()))()()))))))(()()((()()(())((()())))(((()(()((((()()()()()())())())()(()((())(()()()()()))))(())())(((((()())(()))(())))((()())))))))))))))))))))))))))),29,0
()(())((()((()())(())(()))()()(((())((())(()))()()()()))))(()()()()(((()()((()((()())()()()))))(((())((()))))()((()()(()())(((())(((()))()()(()))())())()((()))()()()()(()()()((())))()()))()()())))(()())((((((((((((((((((((((((((((((((((((((((((((((()))())((()))))(())())(((())()(()))()())))((()())(((())))(((()())(((((()()()())(())))))())))()())((((((())()())(((((()()))()((()())(())()()()(()()()()()())()(()())())()()((()()))((()))(()()))(((()()))))())))))))()))((())))))()))))((()))())))))))))))))))))))))))))),47,0
((()(((()()((()))((()())(((((())(()()((()))(((()(()(()())((()))(())()())((()))())))(((()(())))((())(()()((()))))()(())(()(())))(())())((((((()()())(((()()()(()((()()())))())((()((()))((((((((()((((()()((((()())(()(((((((()()()((()()((()()())))(((())(()((()(()(()((()))))((()))))()(())()(()()()())((())))))((())(()()())(()()(()))()((()())))(()((()(()()()()(()())()(()()()((()(())))(((())((()())())(())((((((()(()())))))))()())(((())(()))((()())))()((()())(((((()))())()((()(()()))())(((())(())((())()))()(()((()((,-58,58
()(()())(())((())((()))(()))((((())())()())((()())(((((()()))(()((((((()((((()())(()()()()))()()()((())(((())((()))())()))(()(()()))))))))())((((((((()))))((()())())(())(((()())()))))()()()))(()(()))(()))())()(()()()(((()()((((((()))()())()())))())(((()())))()))))((()())(())))()(()(())))(((((()))(()))(())))(())(())()((()((())((()(()((()()(()(((())()))((()(())(()))()()(((()((()()(())(((((((((((()()()()()()()()()()()))(()(()()())())(()()(()()()()())(()())()()(()()()()())(()()()()))())))))))))))))))))))))))))),29,0
()()()(()())(()(((()((())))((((())(()))(((((()()))(()(((()()))((()))(()(())())(())(()))()(((((((()))(()())()))(()()())()(())(()))()))(((()((()()(())(((())))(()(())(()))((()((()((((()((((((((((((((((((((((()()()()()()()()()()()())()()())()((()())))))((())())((())()))()(()))()(((()()))))()())(())()))(()))(()())))()())(((()()))))((()))))((((())(((())()))(()()())()(())()(())((())())(((()))())(()))))))())()()))))(()((()(((())())))()))()()))()()()))(()(())()()))())(())()))(()))((((())()(()((())(())))))))))))))))),45,0
()()()()()()(((()()))(())((())))()()()(())(((()((()()((()))((())))(())()()))))()()(()())()()(())(((())))(((()()(()((((((()))(()()()))))))()))())(()(((((()))())())))()((())()((()((())))(())((()(()()()(()(((())(()()())())()(()()()())()(((((()()((((((()()(((()((())))(())(((())((((()())()(()()())())(()()(()()()()()()()()()()()()())())(())((()())(()()())))()((())()))))()()(()(()()(())(())))()())(()((((())()))()))((()((()(((()())(())(()()))())))())(())(()(((()()((()))(()(()()()()))()((())))))))))))))))))))))))))),27,0
(((((()()()()())))((()))(())))))))())()())()))())(()(()()(()))(()()))()))(((())))()((()())))(()((()))())()))(((((()((())((()(())(((()((((((((()))((()((()()))))((()))))())))(((()))(())((())((()))))(())()))((())())()()(()()()(()())))()()((()()((()()()()(())))(())()(((()())((()(())(((((()()))())))()())(()())))()))()(()(())()((())()))()(())))))((())(()))(((()))())()()())((()())))()))(()(())())()(()()))()))()()))))()()))))))(()(((())()((()()(())()))((()(())))()))()()))())())()((((()))))))))))(())()())))()())))(),-6,-40
(()())(()())))))(()((()))())()))()()(()()))))))))))))))))(()))(())()()(())())())))(())()))()))))))())(()(()(((()))(()(()()((())()))())()())(()))())((())(()()()(())()())))(((()()(((((()()()(())()())(((((()))())(()))())))())))))())))((()(())())((())(())()()())))()())))))))))))())))())((())((()((()(())))(((()((())()((())(((()(())))())(()()))((())(())))((())((((())()))()))(()()((((()()(()))))(()))(())))()((())()))()))((())))((())(()(()(()))))(((((((((()())(())(((()(()))))))(())(()())((()))()(())()))()()(())(((),-2,-48
(((((()(((())()))((((((((()()()(())(()())))((())(((())(()()()))))())(()(()()()())))(()())()())((())((((())()))((()))()())))((()()((()()()((((()((()))))((())))((())()()(((((()))(()))((()))))(()()((((()(())))()((((())))()())))()(()))(((()(()))()(()())(())(())())())()(())())))()((()()(()()))()((()())(()(())(()((()))(((()))())(()()))(((((((()((()()))(()()((()(()))()()))(())()())((((((()()(((((((((())(()(()()())()()()())))(()(()())(()()))()))()(()))(())()(())(()()()()()(())(()()()(()()((()()(()((((((((()))))(()(,-43,40
((())((()((())()(((()((()))((()))))()((((()((((((((((((()()()()()()()()()()())))())((()()))((((()())))()(()()()()((()))))()))(((())))))()()()(()()(()((())()()())))))()()()())))(((()))))()))()()(()((())))(())))())(()))((((())))))()()(((()()(()(((((())))()(()((()))()(())())())((()(())(())))((((())()())()))((())(())()(()(()()(()((((((())((((()(()()()((()()())()())()()(()(())))(())))()()(()(((()))))(()))())())))(()((()(()))(()))()()()))))())()(())()()((((()(())(((()(())))()))())(((()((((()()(()))))))))))))))))),22,0
(())()(()(((()()((()))()((()()))(()(()()))()))()))()((()))(()((()(((())(()()()())(()()()()()())(()))))()()())((()())()()()()))(((())))()()()()(()((())()(())(())()))((((((()()()())(())()(()()()())()()()()(())(()())(())(())()(()()()))()((()()())(()()))(())))()))(())((()))(()())(())()()((()))(())(()((()))()(((((())())))))()()()()()((()()()))((()(())(()))((()()()()()())(())))()()()((())(()())(()()())(((((()()()())())))(((()(()()))()))))()()(()((())()))(((())(()()(()))()()(((()())((())())((()))(()()()(()))))())),7,0
