sequence,stack_depth,count
))()()))))))))))()(()(()((()))))(()))(()())))(()()))((()(()()(()))()(()()(()(())(()(((()(()((())))))())())))()))(()()))())()))()(((())(()()))))(()(((()((())()(())(()(()()))(())((()(()())(()())()(())))))(((()()))((((((()()))())))((()))(((()))))()())((((((((()())))()))()())(()())(((())(())(((()(())()))(()(()())))))()))())(()()(())))())()(((()())()(((())(()(((((()))((())))((((((()()())((((())))((())())(((()))()()))(()(())())())())(())(()(())((())()())(())(())(()()))())((()(())))))()))))(((((()())))())(()()((((,0,-12
()()()(((((())))))()()()(((())(((()))(()))((()()((()()(())))()(()(())(())(()()))(((()(()((()()())(()())())(())((()(()())())))()()))())(())())()((((()((())()())))(()(())((()()))()(()())))())()()))())()(())((()((()()(((())())()())((()()(()())())())()))((((((((()((()()(()())(())))())()()))()()()(())()((()(()(())))())()))((())()(())))((()))()())()(())(())()(((())(())((((()())((())((()()))))))))(()))))()(())()()(())()(()(()))(())(())(((()()()()()()))((())(())(()))((())((())(((()()))(((()))(()()()))((((())))))))),14,0
(())()((())))())((((()(((())))))()())))))))())((())((())))(((()()((()(()((()(()((()))))))))))))((()((()()((()())))((()())))))()((())()())(((((((()()(()))((()))((((()())((((()))())((())))(()(()())))())(((())()(((()()()(((()()())))))()(()))()((()()((())))()()((()((())())(((()))((())((()()((((((()))(()(())((((()))))(()(()))(()))(()(()))(()(()()()((()(((((()))()())())()(((()((()(()))(((((())((((())))))()((()()())))()))()((()(((((((()()(()((()((())(())()(()))()()(())())(((((()((((())())))(()(()(()(())))((()()(((,-3,42
()()()()(())()(((((())))(((((()))()())))(()))()((()(())(()((((((()(()()(()((()))(((()()))(())))((()))))((()()(()()(()()())))))))((()((()(()(()((())())))()(((((((()()((((())()((((()())())()))()((()((())()))()((()()()()()())))())))())()())))())())())))))())(()()(())())()((())())())()())())()))((()))(())((()(((()()()))))(((((((()))())()))((()(())()()()(()(((()())()()())()))))))())((())(()))(()())(()((()))(())()())()()((())())((()(()())))(())(()(((()(()(((((((()(())(())(()(()))))())(())(()((()()()())))))))))))),25,0
()(()(((())((()(()()(()))(((((((()(((()((()()())))))(())))()()()()))(()(())()))(((()))(((())))(())()((()))(()())))())())))))()()((()()))((())()((()(((((((())(()))))()())(()()(())(()())))((()(((((())(()())(()(()(())())()())(((())))(()((()())))()()))()(())()))(((())()))))(((()((()))))))))((())(((())()(()()(((()))))()()()))))((())()((()(((()((()(((())))))))(()()()))))()((()((((((()()())()()(()())()))(()())()))))))))(()(((((()))(((()))())((()()()()))())))())()()(()()()))()())((((()))))())()()))((())(())(((((()(,-18,0
()(()())((((()()()(((()((()()))())))(())()))()(()(()))))(()((())(((())())((((()(()())())((())(())()))((())(((((((((()())(()))()())()(()())(((((()())(())(()()()()())(()(()))(()()((())()))(()((())((())))((((())))())())))))))()()()))(())))))))()((()(())))()()(((()))())()())((()(())())))(()((()()()())))(()()(())()())(()((((())))))()()()()()(())()()(((((()((())()))(((((((()()))(())()(()(())(((()((()((((((()())))())((()((()()))))))))(()(((()()(()))))(()()()(()((()()())(())(())(())))()))))()(())))(((())))))))))))),22,0
(()(((((())(()))((()))(())))(()))())(((())(())()))()()()((((()((((()())))(())))(((((()(()))(())())()(()))()()()))))())(((()))((()(()()((())()((())((()(((()()((()(()))()()())((()((())))())(()(()()()())(()((()()((((()(())(((()))(())(()))((())(()(((()()(()()()))()))(((())((()(())))((()(((()())()()(()()()))(()()))())()()(())()))((()))))))()()))))())((((((()))((()((())())))()))))(()(()(())(())))()))(()((()(()()()()(((()((()))))))())()))(()))()()((())())))((()()()))))())))))(())(((())))((((()(()(()))))())))()()(),29,0
()(()())()((()(()))())(())(()((()()((()()(()))()))()()(())))()()()()(())()((()())(())()((())()))((((())((())()(()((())))))()))()((()))((()()()()))(()(()))(()()())(())(())(()())()()()(((()()))(((()()(())))()()((((()))((()(()((())(()(()()()))(()(())(()(())))())))(((()()))))()((((()))())))()))()())()(((((()())))))()(())()(()()((())()())((())))()((((())((((())))))()()))()()()((()()))((()()))(()()(())()(()(())))()(()(()(()(((()((((()))))()))(((((((()(()((()())())()))()()())))()()(((()(())()))))()((()()())))))))),15,0
())(())(()())()()())))(((()((()()((()()(())))))))(()((()()()()()(((()))))))()()(())))()(()(()((())()))))()()()(((()()))((()((((()((((((((((()())(())())())((()()()()))(((()(()(()())(((())(())))()())(())()(())((()()()()())))())))))(())))))(((()))()(()))(())()()))))())()())()))())))((()))()((()))(()))(()()(())()()()))((())())((()(()))))((((())()(()()())))((((()()(()()(())(()))(())()))))())())(((())(()((()()()))())))(()()()()))(((()(()((())(())(((())))())(()(((()()())(()())))()))()())(((())((()(((((())((()((((),-1,0
((()))(())(()(()))()()(()((()))())()((()(()()())(()()()((())()())))()()(((()(()))(())())(()((()(())(())((()))))))(()()()))()(()(((()(()(()(()))(()))(())((()()((())()(()(((())((())(()(()))((()))))))(()())(((())))((()(((())))()())())()(((())()()(())()(()())())((())(((()(())()()(((())()))()(((()((())(()(()(((())())))()))(((()))(())())((())()))))))()())(())))()))()((())(()()(()(()(()())))()(()))(((((((())())()()))((()(()))(()((())((())))()(()()(((((()))()())((()()()()))((())((((((())(())(()))))))))))))))))))))),22,0
((())()(()(()()((((((())()()))))))))(((())))(((((((()()())(()((()))(()()()()(()(()(((((())))(())(()(((()()))()))(()))(((((((())()(())()))))((()((())()))()()))(())(()()())))(((())()))))))))())((()()(())()()())))))()(()())()(((()()()((())))))((())())()(())((()((((()))(((((())())))((())(()))(()(()))()()(())(((()()()())))())()(((()(()(()(()(()))))(((((((())()())((()))(()())()()((()(())))()))(((()(()))(()()))()(())())()))))))))(()(()))((())))(())()(()((((()()(((()(((((()(((()(())(((()(())()())))))))))))))))))))),22,0
()(())(())((((())())()((((())()))())))(())()((()))()(())(())()(((((())())()((()())((())(()(((()()))((()(((()))())(()((()()()(()())))()()()()(()()()))(()()))((()(((()))))()()(()())())))(()))())()(()((((()(()()())((())))())(())))()))()())))(())((((()(((())()()))())()(()())()(((()()()(())(()()((()())())((())(())))()())()((())(((()()))))))())))((()))()(((()((()((()(()())))(()((())()))((())((()(()()))(()()))))(()))(()))))((())())()(((())))()()(()(()())()()(((())()()(())()(()))()((()))))(()()())(())()()((()))(()),14,0
(())(())()((()(()((()((())))))))()()(())(((())))()(())()((()((()(())((())(()(()())))(((())()()(())()())()(()()(((((()()))(((((())()(())()(((()())(((())(((((()())((()()())())())()))((()))))()))))))(((())((()()())(())((()()()()(()()()(())()))()))))(((())((((())))))(())()((((((()((()())(()))))(()())())(())(((()))))(()))((()()((((()))))()(())))()())()((()())()))(((())((())))())()())()()())())))())())))(((())(())))())(()()(()(())))((((()()()((((())())()()(())))))((()())))()(()()))()()()()()(())(()((((()()()))))),24,0
()()()(((()())((()))((()()(((()()()()(()))(()(((()))()))())()()(((()))))))))((((()())((()))())))()((()()))(()()((((((())))())((((()()())()))))(()())(((()())(((()((()())(())()())(((()()))(((()))))()))))))()())((()((()())())))()(()(())((()()())(((())(((((()())(()(())(())(()()(()))))(((((((())(()))))(())(()(())()())())(()()())())((()((()()((())())))(()())))())())))((()))))))()()(())()()()((()))()(((())(((((()))(())))))(((((()(((((()((()))(()()((((((()())((()(()()))())()()((())((()((()))()))())))))))))))))))))),23,0
()(()())(((())))()()()()()()()()(())((()(()((())(()((())(()(((())())(((((((())(((()())()(((()))(()((())()()(()((((((())(())(())()))((()())))))())))))))(((()(()()))()))()((()())())))()()))((()()()))())()())()(()))())(())()())((())))))(()(()((()())()))((())()(()()))))()((()()))()()()()(())()()(())()()()(()()(()()))((((()))))()()()()(((()(()())()(()))))(())((((()(()))(())((()(()()()))(())()())((()))((()(()()(()(((()(()((((((()))))((()((((()((()))(())(()())))())))))))))))(())())))((()))())(())(())((()()(()))))),27,0
())())))(((())())))())((()(((()))())((()((()((()(()))))(())((((((()()(()()(())((())()))(())((()((()))))))()(()))))(((()(())()((())(()())))())()))((((())((())((((((()(())))()(()((())(()))())))))()((())))))()((())(())((((()((()))()(((())()(())()))((())())()()(()))(((()))))()()(()()))(()((((()()))()))(((((()())())(())()((()))(()(()))((())(()(()((()))()))()(()(()))))()((()((((((((()())((())()(()(()((((()((()()))))()()()((()(()(((()))(())(())()()(((())())))))((()()()()((((()(((()(())))())))))()((((()())(()()(((),-1,28
(()())()()(((()(()()()))))((()))()((()(()))((((((()(()))(()))()(((())))))(())()())()((())()()((()))())()))()((()()))(()(())(((())))())(()(()()()((())()((()(())())))(())))()()(()()())((((((()((())(((()(()())))()()()(((()((()))()()(()(())((()(((((()()(())))()(((()(()(()((()))()((()(((())()(()()))(())())))(())))))(((()()((((()(()()))())))(()))())(())(()(()((()(()((())()((((())(())()(()()((())()(())()()())()()))()(((())())((((()(())(()(()()()(()()(()())(((()((()()(()(())))))))))))))))))))))))))))))))))))))))))),43,0
()(())(()()(((((((())()())(()((()()())(()()))()((())))(())))()(())()(()))(())(((()()(()))()))(())(()()))()(()((()())))()))(())(())((()())()())(())((()()(())))()((()))(())(((())))(()(()))()()()(()(())(()()()()(((())(((()))()))(()(()))()(()(()))))((()))())()()()((()))()(())()((()()((())((())()()(())())(((((((())((())()())((())())))(()())()()(((()(()))())()())))))())(()()())))()()()()()()(())((((())(()(())(()))((((()((((()))))((()(())(((()(()()))(()()))()))()(()(())()())(()()))())()((()))()()))()))))()()()(()),14,0
()((()))()()((()))()((()))()()(())()()(((((((()))())())())))()()()()((()))((()))()()()()()()(()(())((())(()))(()((()))()()(()((()))))(())())(()(())(()))()(())()()((()(()()())))()()()()()()()()((())())(())()(())()(()(()()))()(())(()())((())((()()((()))(()()))()())()(()())())(()(()(()()))((()))(()())(()))((())((()())))(()(())((()()(()))()()(()))((()((()((()((())())()))()(()((())))))(()))))(()(()(()())()))()(((((((((()())))(()()(())())())))(()())((()((()((())())(()((())(((()))(())()(()))))((())((())()))))))))),13,0
)())))()(()))(()))())(()((((()))()))(()))((((())))(()()(()(((((((()()()()((((((()()((()(()()(()))(()))()(())))(())((((((())()((())())))))()()))((((()))))())()(()()()((())(()((((())()))((()(()()))((()))())(()(((()()(((()()((()()))))()))))(((((()()))(()(())))((()())(()()((((((()((())))))(()(((()))(()()()))()(()()(())((()))))()(())()(()(()((())())))((()()(((((())())))))))()((()))((((((())(()()())(()((()()(())()))))))))())()()(()))(()))((()())()(()((())()(())(()()((())()))((()(()))))))())()(())))))()())())))))),0,2
(())(((()(())())())()())))(()())()))))(())(())())))()()(()()())((()))((()(((((()())(()))))())(()(())()((())(()((((()(((())((())()))()(()()))))())())))))))(()((()())())(())()()))(((((((()(()))()()(((()((((())((())()()))()(((()(((()(()))))))(()())((()()))((((()(()()())))))(((())(((())((()(()))())((()((())()()((()(()(()())()((()()(()((()()())))(())()((())(()())())()(()()(()()))(()))()())()))(()()(())()(()(()()))()(())()))(()(((()()))))()((((()())))))((()())(())(()(((())))(()())()))()(())))))))()((((((()())((((,-5,10
()(((())(()))())(())((())()()()(()))(((())))()(()(())((((()((()()(()(()))())(((()(()(((()(()()()))()))()()()))())()()((())))()()))())()(((()))())())()()(()(((()()(())))))((())(()()()()()((())())))((())()()(()()())()()(()))))((()))((((((()()))))))()((())(()(())))()(())(()((()(()))((((())(((()))(())())()((()(((()()((()))()((()())))(((()))((()()))())())))))))))(()())()(()())(((())))((()))()()((())())()()(()()(()))(()((())(())(((((()(()(((())))))))(()))())()()))(())(())((((()(()()(()())()()()))(())))()())(())(),15,0
(())()((()())()()()())((())()((()((((()()()))())())()(()())()())())()())(((())((()))()())()(((()()()())())()()()))((((())((((())()())(())(((()())((()())(()((((()()))()))((()(())(()()()))(()()(()()()()()(())))(()(())()))(((()((())((())((()()((((()()((()())((()()((()()))))(((())))((((())))((()))()))(()()()(((()))()(()()((()()(()))()))(()()()(()())(())())(((()))())()))())))(()())(()()()))())(((())()()((())(()()))()())()))(()(())(())(((((()()()())(((()(()))())(()))()))))))))))()((()()))))(())))()(())()()()))))),27,0
()()())(((((()((()))()))((((()()((())(((((())))))((()(()(()((())())()(())())))()()))))()(((()))()()))))())())(()))()()(()()))(()))()))))())(()()()()((()()())))()(())))()(()()())())(((())))))((()))))(())))(()()))())()())())()(()()()))()()(()))())))(()))(()()())(()()))))(()(()()()))(((())())()((((()(((()()()())))()((((()((())))(()((()()))()((((((()((()(()(()()))))(()(()))))(()(((((((())((()()()()))(()(((()))()()()(((()))))))()((())((()()()((())))((((()((((((())()))(()))(()))()))(((())))()(((()))))()))(()()((),-1,-8
(((()))(()))(())(())()()()()()((((((()(())())((())((()()(())(((((()))(()))(((()))())(((()()())))()()))()()())(((())()()(()()))()))(()(())()())(((()))((()()(())))())()()))())((((((())()())))()(()(((((((()(((((()()()((()()))))())())())()))()))(((()(())))((()())(())))(()()())()())))()()((()))(((()))(()())((()))))((()()((((())(()))((()(((((((())(((())((((()))(()())))(()())())))()(()())(()))((((((())()(()((((()((()())))(())()(())()(()())((()()((())(()))))))(((()))())()))))))(()()(())())()())))(()())))))))))))))),29,0
())())))()(((()))())((()))((()(())((()()()))))()()((()((((())()))(())))(())(((())()(())))()())())))(()())))()))(((())(()()(((()(((()))()()(()(((()()(())()(()(()((()))())())))((()()())(()()))))()()((()((((())))))(()()((()(())()()))))))((((()(((())(())(((()))()))())())))(()())(()())))())((()()))()))))()()))()(())()())())())())()))()(())()())))((())()(((((((()()()))()))(())(()))())()))))()())()()((()(()))((((())))()))((()()))())))(()()))((((()))(((()(()(()()()()((()()))())(((((())((()()()()()))())(()((()()())),-1,-20
(()()())()()((((())()()()))())(((((()()(()))))(((((()))())()())()(((()()()))(()))((()()()((())))))))()(()(()())())()()(()((())(())(()())))()(()(()))()(()())()()(())()()(()(((()(((((((()())(((((((())))))((((())))()(())(()()))())(()(()((((())(())()((()())(((())((())))())()(()()))))())()(()(((()()())(()))(()))()())((()()()))()()()((((()))(((()))(()()))()))((()()((()((())()))(()()(((()))(((()((()()(((()))((((()(()))((()(())))())))())())))()()(((()))()()(()(()((((()))((()))(((())((()))))))))))))))))))))))))))))),31,0
((((()(()()()))(((()()))))(((()))(())))())()()()(())(()()())(((()(())()()))(()(())(())))()()(()(((()))()())())((())(())((()))((())))()()(())()(())()((((()))((()()()())())))()()(())()(((())()()()))((())()((())()(()))()()())(())(())()()((())()(()((()()()(((((())))))()())()())(((((((((((((()(())))((((((()((()((()))())((())))))())()((()()()((()))((((()(()(())(((((()))((()()(((()())((((()(()))(()))()))())((((())((())())(()(((())(()(((()())))))(()((((()())()()))))(())())()(()()())))))))))))))))))))))))))))))))))),40,0
()((())((()()(((())(()))))))((((((((())(())()(()()(((()())())()())))))))())()()()((())()))(((()(()()))(()(())((()()()))(())()())()))()()((()))((()((()((()(((()(()))(()((()()(((((()(()(((()))))))()(()(((((()))((((()))((()()))))(()))(()))()))((()(()(()()()((((()((((()((()))))(((()(()(()()((()((()((()()((()((()())))())((()((()))))(()())()))()(((())()(()((((())((()()())()(((((()())())))(((((((())(()))()())(((()))))))(()((()())))((((((((((())))()(((((((()))())))))))))))))))))))))))))))))))))))))))))))))))))))))),57,0
(()()()()(()(())()()())))(())()()))(((((())(()()(()))()(())(((())(())(((()(()))()(()))((()(())()(((())())()(((())()))(((()()))((((((()(((((()())(((())()(((()())()())()((()(()(())())())(())()(()())()()(()()()(()((((((())(()))(()(()))())(())(((((()(())(()())))((()))()(())))()((((((()((())))((((()()))()()((()((((())())(((())())()()))))(((())())()))(())(((())()((((())()()))))(((()((()())))(()()())(())))(())()((()(()()(()))))))))(())(((()(()(((()))(()))))))(()))())(((((()())()(()(())))(())())))))(((((((((()((((),-4,40
)((((())()(()(()(()())())))(())())()(((())()))((((((((((()()())())((()(())(()(())((())((()()()))()(()())()(())()())((()))((((()()(()(())((())()(()((()(()(()(()))((()))))(()((()()()))))())(()()(((()(())())()(((())((()())))()()())()))()(()(()(())(((()((((((()(()))()(((()))))((()))(()(()((((()(())()()(())()(())))()(())()))((())))()()(())()())(()))())))()()())((()()(())))()))))(((()()))(((())((())(((())()((())(()())()((()((())((()))(())()(((())))())()())))()()(())()()()(())))()))(()((((((()(())()(()(()()))(())(,0,28
((()))())()))(())())(())((()(()(())(((((((((((())())()))(((())()())()(()()())())))(())((((()(()(()))(((()()()()((())))(()((((()()))(())(()())((()())(((()()()(()(())))()()))))))())()()()(()()))(((()))))(())))(()())(()()())()(()())))()))(())))))(())()())(()())))(((()))()(())(((())))()())))()((())()()((((()()(()())(())())())())()()))()(()))(()())()))))()()(()())()(()(())(())))))()())((()()))))(()()())((())))()((()))()(()))(()(((((()))()(((()()((())()((())()())()((()(())(())(()(())()()))))))))()(()()())))(())(),-3,-20
(()())(((((())()))()))())))(((()))))()(()((()((()))()((()((()(())))((()())(())()))))))))(())))((()()()(((()()(())(((()()(((()()())((()()))))())())()(())(((((()()()))())))()()))(())(()())(()))()(()))((()())()()))))((()()())((())))((())))))()(((((())(())())))()((((()((()()((())()(())(()()((((()())()))()))((()(()(()))(()()((())))((())())((()())))(())()()())()))))))())()))(()())())()())())(()((()(()((((()))(()())(()(()((())())(()()(((())(((()()(()))()))()())(()()()()()())))(()()((()))()((()))))()((()())((())(((,-6,-4
)()())))())((((()(((()(((())((()((()))()())()))))()()))()((()))((()())()(()))(()())))()(()))()(()(()()(((((()()()((()()(())))((())))()(((())))))(())))())(()())((())((())))))))()(()()()))()((((()()())))(())())(((((()))(()((()))))(()((((((()))()())(()()))(()))(()))((()(())(()(((())())))))()(()())())(()))()((((((()()(((((((()()))(()))()))))()))())((()))((()((()((()))(())))()(()(())(()))())))()(((((())((())))())))))()(()()))))((())))())()()((())(())()))))(((()(()(()())((())()))((((()))((()))())(()))()(((((()((),0,-6
